"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Linux Commands","","1786479228","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","General CLI","","1786479228","0","12",
"cards","8920","What extended regular expression metacharacter matches zero or one occurrence of the preceding element?",".","70","0","1786479228","**What extended regular expression metacharacter matches zero or one occurrence of the preceding element?** answer: ?","0"
"cards","8921","What extended regular expression metacharacter specifies alternation (logical OR)?",".","70","0","1786479228","**What extended regular expression metacharacter specifies alternation (logical OR)?** answer: |","0"
"cards","8922","What command streams text transformations, substitutions, and pattern filtering non-interactively?",".","70","0","1786479228","**What command streams text transformations, substitutions, and pattern filtering non-interactively?** answer: sed","0"
"cards","8923","What command extracts specific fields and columns from text lines using delimiter patterns?",".","70","0","1786479228","**What command extracts specific fields and columns from text lines using delimiter patterns?** answer: awk","0"
"cards","8924","What command locates files anywhere on the system directory tree by name?",".","70","0","1786479228","**What command locates files anywhere on the system directory tree by name?** answer: locate","0"
"cards","8925","What command updates the database index used by the locate command?",".","70","0","1786479228","**What command updates the database index used by the locate command?** answer: updatedb","0"
"cards","8926","What command finds files in a directory hierarchy based on permissions, size, time, or name?",".","70","0","1786479228","**What command finds files in a directory hierarchy based on permissions, size, time, or name?** answer: find","0"
"cards","8927","What option in find restricts the search depth to a maximum number of subdirectories?",".","70","0","1786479228","**What option in find restricts the search depth to a maximum number of subdirectories?** answer: -maxdepth","0"
"cards","8928","What option in find filters files by their exact or relative file size?",".","70","0","1786479228","**What option in find filters files by their exact or relative file size?** answer: -size","0"
"cards","8929","What option in find filters files by their modification time in days?",".","70","0","1786479228","**What option in find filters files by their modification time in days?** answer: -mtime","0"
"cards","8930","What option in find executes a shell command on every discovered file path?",".","70","0","1786479228","**What option in find executes a shell command on every discovered file path?** answer: -exec","0"
"cards","8931","What command streams text transformations, substitutions, and non-interactive editing?",".","70","0","1786479228","**What command streams text transformations, substitutions, and non-interactive editing?** answer: sed","0"
